"Parámetro","Fecha","Hora","Valor","Unidad"
"SO2","2021-07-18","3:00 - 4:00","0.012","ppm"
"SO2","2021-07-18","4:00 - 5:00","0.022","ppm"
"SO2","2021-07-18","5:00 - 6:00","0.030","ppm"
"SO2","2021-07-18","6:00 - 7:00","0.022","ppm"
"SO2","2021-07-18","7:00 - 8:00","0.017","ppm"
"SO2","2021-07-18","8:00 - 9:00","0.016","ppm"
"SO2","2021-07-18","9:00 - 10:00","0.019","ppm"
"SO2","2021-07-18","10:00 - 11:00","0.014","ppm"
"SO2","2021-07-18","11:00 - 12:00","0.010","ppm"
"SO2","2021-07-18","12:00 - 13:00","0.007","ppm"
"SO2","2021-07-18","13:00 - 14:00","0.005","ppm"
"SO2","2021-07-18","14:00 - 15:00","0.003","ppm"
"SO2","2021-07-18","15:00 - 16:00","0.002","ppm"
"SO2","2021-07-18","16:00 - 17:00","0.001","ppm"
"SO2","2021-07-18","17:00 - 18:00","0.001","ppm"
"SO2","2021-07-18","18:00 - 19:00","0.003","ppm"
"SO2","2021-07-18","19:00 - 20:00","0.002","ppm"
"SO2","2021-07-18","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-18","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-18","22:00 - 23:00","0.002","ppm"
"SO2","2021-07-19","23:00 - 0:00","0.002","ppm"
"SO2","2021-07-19","4:00 - 5:00","0.002","ppm"
"SO2","2021-07-19","5:00 - 6:00","0.002","ppm"
"SO2","2021-07-19","6:00 - 7:00","0.002","ppm"
"SO2","2021-07-19","7:00 - 8:00","0.002","ppm"
"SO2","2021-07-19","8:00 - 9:00","0.007","ppm"
"SO2","2021-07-19","9:00 - 10:00","0.007","ppm"
"SO2","2021-07-19","10:00 - 11:00","0.004","ppm"
"SO2","2021-07-19","11:00 - 12:00","0.003","ppm"
"SO2","2021-07-19","12:00 - 13:00","0.002","ppm"
"SO2","2021-07-19","13:00 - 14:00","0.001","ppm"
"SO2","2021-07-19","14:00 - 15:00","0.002","ppm"
"SO2","2021-07-19","15:00 - 16:00","0.004","ppm"
"SO2","2021-07-19","16:00 - 17:00","0.002","ppm"
"SO2","2021-07-19","17:00 - 18:00","0.001","ppm"
"SO2","2021-07-19","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-19","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-19","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-19","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-19","22:00 - 23:00","0.001","ppm"
"SO2","2021-07-20","23:00 - 0:00","0.001","ppm"
"SO2","2021-07-20","0:00 - 1:00","0.001","ppm"
"SO2","2021-07-20","1:00 - 2:00","0.001","ppm"
"SO2","2021-07-20","2:00 - 3:00","0.001","ppm"
"SO2","2021-07-20","3:00 - 4:00","0.001","ppm"
"SO2","2021-07-20","4:00 - 5:00","0.001","ppm"
"SO2","2021-07-20","5:00 - 6:00","0.002","ppm"
"SO2","2021-07-20","6:00 - 7:00","0.002","ppm"
"SO2","2021-07-20","7:00 - 8:00","0.002","ppm"
"SO2","2021-07-20","8:00 - 9:00","0.003","ppm"
"SO2","2021-07-20","9:00 - 10:00","0.006","ppm"
"SO2","2021-07-20","10:00 - 11:00","0.006","ppm"
"SO2","2021-07-20","11:00 - 12:00","0.005","ppm"
"SO2","2021-07-20","12:00 - 13:00","0.007","ppm"
"SO2","2021-07-20","18:00 - 19:00","0.002","ppm"
"SO2","2021-07-20","19:00 - 20:00","0.002","ppm"
"SO2","2021-07-20","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-20","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-20","22:00 - 23:00","0.001","ppm"
"SO2","2021-07-21","23:00 - 0:00","0.002","ppm"
"SO2","2021-07-21","0:00 - 1:00","0.002","ppm"
"SO2","2021-07-21","1:00 - 2:00","0.001","ppm"
"SO2","2021-07-21","2:00 - 3:00","0.002","ppm"
"SO2","2021-07-21","3:00 - 4:00","0.002","ppm"
"SO2","2021-07-21","4:00 - 5:00","0.002","ppm"
"SO2","2021-07-21","5:00 - 6:00","0.002","ppm"
"SO2","2021-07-21","6:00 - 7:00","0.002","ppm"
"SO2","2021-07-21","7:00 - 8:00","0.002","ppm"
"SO2","2021-07-21","8:00 - 9:00","0.003","ppm"
"SO2","2021-07-21","9:00 - 10:00","0.003","ppm"
"SO2","2021-07-21","10:00 - 11:00","0.003","ppm"
"SO2","2021-07-21","11:00 - 12:00","0.002","ppm"
"SO2","2021-07-21","12:00 - 13:00","0.002","ppm"
"SO2","2021-07-21","14:00 - 15:00","0.002","ppm"
"SO2","2021-07-21","15:00 - 16:00","0.001","ppm"
"SO2","2021-07-21","16:00 - 17:00","0.001","ppm"
"SO2","2021-07-21","17:00 - 18:00","0.001","ppm"
"SO2","2021-07-21","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-22","16:00 - 17:00","0.001","ppm"
"SO2","2021-07-22","17:00 - 18:00","0.001","ppm"
"SO2","2021-07-22","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-22","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-22","20:00 - 21:00","0.002","ppm"
"SO2","2021-07-22","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-22","22:00 - 23:00","0.001","ppm"
"SO2","2021-07-23","23:00 - 0:00","0.001","ppm"
"SO2","2021-07-23","0:00 - 1:00","0.001","ppm"
"SO2","2021-07-23","2:00 - 3:00","0.001","ppm"
"SO2","2021-07-23","4:00 - 5:00","0.002","ppm"
"SO2","2021-07-23","5:00 - 6:00","0.003","ppm"
"SO2","2021-07-23","6:00 - 7:00","0.003","ppm"
"SO2","2021-07-23","7:00 - 8:00","0.003","ppm"
"SO2","2021-07-23","8:00 - 9:00","0.009","ppm"
"SO2","2021-07-23","9:00 - 10:00","0.019","ppm"
"SO2","2021-07-23","10:00 - 11:00","0.015","ppm"
"SO2","2021-07-23","11:00 - 12:00","0.022","ppm"
"SO2","2021-07-23","12:00 - 13:00","0.014","ppm"
"SO2","2021-07-23","13:00 - 14:00","0.007","ppm"
"SO2","2021-07-23","14:00 - 15:00","0.003","ppm"
"SO2","2021-07-23","15:00 - 16:00","0.003","ppm"
"SO2","2021-07-23","16:00 - 17:00","0.002","ppm"
"SO2","2021-07-23","17:00 - 18:00","0.002","ppm"
"SO2","2021-07-23","18:00 - 19:00","0.002","ppm"
"SO2","2021-07-23","19:00 - 20:00","0.002","ppm"
"SO2","2021-07-23","20:00 - 21:00","0.003","ppm"
"SO2","2021-07-23","21:00 - 22:00","0.003","ppm"
"SO2","2021-07-23","22:00 - 23:00","0.002","ppm"
"SO2","2021-07-24","23:00 - 0:00","0.002","ppm"
"SO2","2021-07-24","0:00 - 1:00","0.002","ppm"
"SO2","2021-07-24","1:00 - 2:00","0.001","ppm"
"SO2","2021-07-24","2:00 - 3:00","0.001","ppm"
"SO2","2021-07-24","3:00 - 4:00","0.001","ppm"
"SO2","2021-07-24","4:00 - 5:00","0.001","ppm"
"SO2","2021-07-24","5:00 - 6:00","0.001","ppm"
"SO2","2021-07-24","6:00 - 7:00","0.001","ppm"
"SO2","2021-07-24","7:00 - 8:00","0.002","ppm"
"SO2","2021-07-24","8:00 - 9:00","0.004","ppm"
"SO2","2021-07-24","9:00 - 10:00","0.010","ppm"
"SO2","2021-07-24","10:00 - 11:00","0.016","ppm"
"SO2","2021-07-24","11:00 - 12:00","0.013","ppm"
"SO2","2021-07-24","12:00 - 13:00","0.012","ppm"
"SO2","2021-07-24","13:00 - 14:00","0.010","ppm"
"SO2","2021-07-24","14:00 - 15:00","0.007","ppm"
"SO2","2021-07-24","15:00 - 16:00","0.005","ppm"
"SO2","2021-07-24","16:00 - 17:00","0.005","ppm"
"SO2","2021-07-24","17:00 - 18:00","0.005","ppm"
"SO2","2021-07-24","18:00 - 19:00","0.006","ppm"
"SO2","2021-07-24","19:00 - 20:00","0.005","ppm"
"SO2","2021-07-24","20:00 - 21:00","0.003","ppm"
"SO2","2021-07-24","21:00 - 22:00","0.002","ppm"
"SO2","2021-07-24","22:00 - 23:00","0.001","ppm"
"SO2","2021-07-25","23:00 - 0:00","0.002","ppm"
"SO2","2021-07-25","4:00 - 5:00","0.002","ppm"
"SO2","2021-07-25","5:00 - 6:00","0.001","ppm"
"SO2","2021-07-25","6:00 - 7:00","0.001","ppm"
"SO2","2021-07-25","7:00 - 8:00","0.001","ppm"
"SO2","2021-07-25","8:00 - 9:00","0.002","ppm"
"SO2","2021-07-25","9:00 - 10:00","0.003","ppm"
"SO2","2021-07-25","10:00 - 11:00","0.004","ppm"
"SO2","2021-07-25","11:00 - 12:00","0.003","ppm"
"SO2","2021-07-25","12:00 - 13:00","0.002","ppm"
"SO2","2021-07-25","13:00 - 14:00","0.002","ppm"
"SO2","2021-07-25","14:00 - 15:00","0.002","ppm"
"SO2","2021-07-25","15:00 - 16:00","0.001","ppm"
"SO2","2021-07-25","16:00 - 17:00","0.001","ppm"
"SO2","2021-07-25","17:00 - 18:00","0.001","ppm"
"SO2","2021-07-25","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-25","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-25","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-25","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-25","22:00 - 23:00","0.002","ppm"
"SO2","2021-07-26","23:00 - 0:00","0.002","ppm"
"SO2","2021-07-26","0:00 - 1:00","0.002","ppm"
"SO2","2021-07-26","1:00 - 2:00","0.001","ppm"
"SO2","2021-07-26","2:00 - 3:00","0.001","ppm"
"SO2","2021-07-26","3:00 - 4:00","0.001","ppm"
"SO2","2021-07-26","4:00 - 5:00","0.001","ppm"
"SO2","2021-07-26","5:00 - 6:00","0.001","ppm"
"SO2","2021-07-26","6:00 - 7:00","0.001","ppm"
"SO2","2021-07-26","7:00 - 8:00","0.001","ppm"
"SO2","2021-07-26","8:00 - 9:00","0.002","ppm"
"SO2","2021-07-26","9:00 - 10:00","0.003","ppm"
"SO2","2021-07-26","10:00 - 11:00","0.004","ppm"
"SO2","2021-07-26","11:00 - 12:00","0.005","ppm"
"SO2","2021-07-26","12:00 - 13:00","0.003","ppm"
"SO2","2021-07-26","13:00 - 14:00","0.003","ppm"
"SO2","2021-07-26","14:00 - 15:00","0.003","ppm"
"SO2","2021-07-26","15:00 - 16:00","0.002","ppm"
"SO2","2021-07-26","16:00 - 17:00","0.001","ppm"
"SO2","2021-07-26","17:00 - 18:00","0.001","ppm"
"SO2","2021-07-26","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-26","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-26","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-26","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-26","22:00 - 23:00","0.001","ppm"
"SO2","2021-07-27","23:00 - 0:00","0.001","ppm"
"SO2","2021-07-27","0:00 - 1:00","0.001","ppm"
"SO2","2021-07-27","1:00 - 2:00","0.001","ppm"
"SO2","2021-07-27","2:00 - 3:00","0.001","ppm"
"SO2","2021-07-27","3:00 - 4:00","0.001","ppm"
"SO2","2021-07-27","4:00 - 5:00","0.001","ppm"
"SO2","2021-07-27","5:00 - 6:00","0.001","ppm"
"SO2","2021-07-27","6:00 - 7:00","0.001","ppm"
"SO2","2021-07-27","7:00 - 8:00","0.001","ppm"
"SO2","2021-07-27","8:00 - 9:00","0.002","ppm"
"SO2","2021-07-27","12:00 - 13:00","0.032","ppm"
"SO2","2021-07-27","13:00 - 14:00","0.009","ppm"
"SO2","2021-07-27","14:00 - 15:00","0.004","ppm"
"SO2","2021-07-27","15:00 - 16:00","0.002","ppm"
"SO2","2021-07-27","16:00 - 17:00","0.010","ppm"
"SO2","2021-07-27","17:00 - 18:00","0.003","ppm"
"SO2","2021-07-27","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-27","19:00 - 20:00","0.002","ppm"
"SO2","2021-07-27","20:00 - 21:00","0.003","ppm"
"SO2","2021-07-27","21:00 - 22:00","0.003","ppm"
"SO2","2021-07-27","22:00 - 23:00","0.002","ppm"
"SO2","2021-07-28","23:00 - 0:00","0.001","ppm"
"SO2","2021-07-28","0:00 - 1:00","0.001","ppm"
"SO2","2021-07-28","1:00 - 2:00","0.001","ppm"
"SO2","2021-07-28","2:00 - 3:00","0.001","ppm"
"SO2","2021-07-28","3:00 - 4:00","0.001","ppm"
"SO2","2021-07-28","4:00 - 5:00","0.001","ppm"
"SO2","2021-07-28","5:00 - 6:00","0.002","ppm"
"SO2","2021-07-28","6:00 - 7:00","0.003","ppm"
"SO2","2021-07-28","7:00 - 8:00","0.002","ppm"
"SO2","2021-07-28","8:00 - 9:00","0.002","ppm"
"SO2","2021-07-28","9:00 - 10:00","0.004","ppm"
"SO2","2021-07-28","10:00 - 11:00","0.003","ppm"
"SO2","2021-07-28","11:00 - 12:00","0.002","ppm"
"SO2","2021-07-28","12:00 - 13:00","0.002","ppm"
"SO2","2021-07-28","13:00 - 14:00","0.002","ppm"
"SO2","2021-07-28","14:00 - 15:00","0.002","ppm"
"SO2","2021-07-28","15:00 - 16:00","0.001","ppm"
"SO2","2021-07-28","16:00 - 17:00","0.001","ppm"
"SO2","2021-07-28","17:00 - 18:00","0.001","ppm"
"SO2","2021-07-28","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-28","19:00 - 20:00","0.001","ppm"
