"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2021-07-03","5:00 - 6:00","11","µg/m³"
"PM2.5","2021-07-03","6:00 - 7:00","10","µg/m³"
"PM2.5","2021-07-03","7:00 - 8:00","18","µg/m³"
"PM2.5","2021-07-03","8:00 - 9:00","18","µg/m³"
"PM2.5","2021-07-03","9:00 - 10:00","27","µg/m³"
"PM2.5","2021-07-03","10:00 - 11:00","24","µg/m³"
"PM2.5","2021-07-03","11:00 - 12:00","24","µg/m³"
"PM2.5","2021-07-03","12:00 - 13:00","28","µg/m³"
"PM2.5","2021-07-03","13:00 - 14:00","14","µg/m³"
"PM2.5","2021-07-03","14:00 - 15:00","13","µg/m³"
"PM2.5","2021-07-03","15:00 - 16:00","3","µg/m³"
"PM2.5","2021-07-03","16:00 - 17:00","6","µg/m³"
"PM2.5","2021-07-03","17:00 - 18:00","18","µg/m³"
"PM2.5","2021-07-03","18:00 - 19:00","13","µg/m³"
"PM2.5","2021-07-03","19:00 - 20:00","16","µg/m³"
"PM2.5","2021-07-03","20:00 - 21:00","11","µg/m³"
"PM2.5","2021-07-03","21:00 - 22:00","10","µg/m³"
"PM2.5","2021-07-03","22:00 - 23:00","12","µg/m³"
"PM2.5","2021-07-04","23:00 - 0:00","9","µg/m³"
"PM2.5","2021-07-04","0:00 - 1:00","8","µg/m³"
"PM2.5","2021-07-04","1:00 - 2:00","10","µg/m³"
"PM2.5","2021-07-04","2:00 - 3:00","17","µg/m³"
"PM2.5","2021-07-04","3:00 - 4:00","15","µg/m³"
"PM2.5","2021-07-04","4:00 - 5:00","16","µg/m³"
"PM2.5","2021-07-04","5:00 - 6:00","11","µg/m³"
"PM2.5","2021-07-04","6:00 - 7:00","10","µg/m³"
"PM2.5","2021-07-04","7:00 - 8:00","4","µg/m³"
"PM2.5","2021-07-04","8:00 - 9:00","2","µg/m³"
"PM2.5","2021-07-04","9:00 - 10:00","11","µg/m³"
"PM2.5","2021-07-04","10:00 - 11:00","34","µg/m³"
"PM2.5","2021-07-04","11:00 - 12:00","48","µg/m³"
"PM2.5","2021-07-04","13:00 - 14:00","36","µg/m³"
"PM2.5","2021-07-04","14:00 - 15:00","42","µg/m³"
"PM2.5","2021-07-04","15:00 - 16:00","31","µg/m³"
"PM2.5","2021-07-04","16:00 - 17:00","19","µg/m³"
"PM2.5","2021-07-04","17:00 - 18:00","26","µg/m³"
"PM2.5","2021-07-04","18:00 - 19:00","26","µg/m³"
"PM2.5","2021-07-04","19:00 - 20:00","20","µg/m³"
"PM2.5","2021-07-04","20:00 - 21:00","16","µg/m³"
"PM2.5","2021-07-04","21:00 - 22:00","12","µg/m³"
"PM2.5","2021-07-04","22:00 - 23:00","18","µg/m³"
"PM2.5","2021-07-05","23:00 - 0:00","18","µg/m³"
"PM2.5","2021-07-05","0:00 - 1:00","18","µg/m³"
"PM2.5","2021-07-05","1:00 - 2:00","19","µg/m³"
"PM2.5","2021-07-05","2:00 - 3:00","20","µg/m³"
"PM2.5","2021-07-05","3:00 - 4:00","14","µg/m³"
"PM2.5","2021-07-05","4:00 - 5:00","14","µg/m³"
"PM2.5","2021-07-05","5:00 - 6:00","26","µg/m³"
"PM2.5","2021-07-05","6:00 - 7:00","13","µg/m³"
"PM2.5","2021-07-05","7:00 - 8:00","17","µg/m³"
"PM2.5","2021-07-05","8:00 - 9:00","28","µg/m³"
"PM2.5","2021-07-05","9:00 - 10:00","34","µg/m³"
"PM2.5","2021-07-05","10:00 - 11:00","37","µg/m³"
"PM2.5","2021-07-05","11:00 - 12:00","51","µg/m³"
"PM2.5","2021-07-05","12:00 - 13:00","50","µg/m³"
"PM2.5","2021-07-05","13:00 - 14:00","28","µg/m³"
"PM2.5","2021-07-05","14:00 - 15:00","15","µg/m³"
"PM2.5","2021-07-05","15:00 - 16:00","27","µg/m³"
"PM2.5","2021-07-05","16:00 - 17:00","33","µg/m³"
"PM2.5","2021-07-05","17:00 - 18:00","26","µg/m³"
"PM2.5","2021-07-05","18:00 - 19:00","32","µg/m³"
"PM2.5","2021-07-05","19:00 - 20:00","33","µg/m³"
"PM2.5","2021-07-05","20:00 - 21:00","24","µg/m³"
"PM2.5","2021-07-05","21:00 - 22:00","23","µg/m³"
