"Parámetro","Fecha","Hora","Valor","Unidad"
"SO2","2021-07-31","12:00 - 13:00","0.004","ppm"
"SO2","2021-07-31","13:00 - 14:00","0.003","ppm"
"SO2","2021-07-31","14:00 - 15:00","0.003","ppm"
"SO2","2021-07-31","15:00 - 16:00","0.005","ppm"
"SO2","2021-07-31","16:00 - 17:00","0.007","ppm"
"SO2","2021-07-31","17:00 - 18:00","0.003","ppm"
"SO2","2021-07-31","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-31","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-31","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-31","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-31","22:00 - 23:00","0.001","ppm"
"SO2","2021-08-01","23:00 - 0:00","0.001","ppm"
"SO2","2021-08-01","3:00 - 4:00","0.000","ppm"
"SO2","2021-08-01","4:00 - 5:00","0.000","ppm"
"SO2","2021-08-01","5:00 - 6:00","0.000","ppm"
"SO2","2021-08-01","6:00 - 7:00","0.001","ppm"
"SO2","2021-08-01","7:00 - 8:00","0.001","ppm"
"SO2","2021-08-01","8:00 - 9:00","0.001","ppm"
"SO2","2021-08-01","9:00 - 10:00","0.002","ppm"
"SO2","2021-08-01","10:00 - 11:00","0.006","ppm"
"SO2","2021-08-01","11:00 - 12:00","0.004","ppm"
"SO2","2021-08-01","12:00 - 13:00","0.003","ppm"
"SO2","2021-08-01","14:00 - 15:00","0.003","ppm"
"SO2","2021-08-01","15:00 - 16:00","0.003","ppm"
"SO2","2021-08-01","16:00 - 17:00","0.002","ppm"
"SO2","2021-08-01","17:00 - 18:00","0.001","ppm"
"SO2","2021-08-01","18:00 - 19:00","0.001","ppm"
"SO2","2021-08-01","19:00 - 20:00","0.001","ppm"
"SO2","2021-08-01","20:00 - 21:00","0.001","ppm"
"SO2","2021-08-01","21:00 - 22:00","0.001","ppm"
"SO2","2021-08-01","22:00 - 23:00","0.001","ppm"
"SO2","2021-08-02","1:00 - 2:00","0.000","ppm"
"SO2","2021-08-02","2:00 - 3:00","0.000","ppm"
"SO2","2021-08-02","3:00 - 4:00","0.000","ppm"
"SO2","2021-08-02","4:00 - 5:00","0.000","ppm"
"SO2","2021-08-02","5:00 - 6:00","0.001","ppm"
"SO2","2021-08-02","6:00 - 7:00","0.001","ppm"
"SO2","2021-08-02","7:00 - 8:00","0.002","ppm"
"SO2","2021-08-02","8:00 - 9:00","0.002","ppm"
"SO2","2021-08-02","9:00 - 10:00","0.002","ppm"
"SO2","2021-08-02","10:00 - 11:00","0.003","ppm"
"SO2","2021-08-02","11:00 - 12:00","0.003","ppm"
"SO2","2021-08-02","12:00 - 13:00","0.003","ppm"
"SO2","2021-08-02","13:00 - 14:00","0.002","ppm"
"SO2","2021-08-02","14:00 - 15:00","0.002","ppm"
"SO2","2021-08-02","15:00 - 16:00","0.002","ppm"
"SO2","2021-08-02","17:00 - 18:00","0.005","ppm"
"SO2","2021-08-02","18:00 - 19:00","0.004","ppm"
"SO2","2021-08-02","19:00 - 20:00","0.001","ppm"
"SO2","2021-08-02","20:00 - 21:00","0.000","ppm"
"SO2","2021-08-02","21:00 - 22:00","0.000","ppm"
"SO2","2021-08-02","22:00 - 23:00","0.000","ppm"
"SO2","2021-08-03","23:00 - 0:00","0.000","ppm"
"SO2","2021-08-03","0:00 - 1:00","0.000","ppm"
"SO2","2021-08-03","3:00 - 4:00","0.000","ppm"
"SO2","2021-08-03","4:00 - 5:00","0.000","ppm"
"SO2","2021-08-03","5:00 - 6:00","0.001","ppm"
"SO2","2021-08-03","6:00 - 7:00","0.001","ppm"
"SO2","2021-08-03","7:00 - 8:00","0.002","ppm"
"SO2","2021-08-03","8:00 - 9:00","0.002","ppm"
"SO2","2021-08-03","9:00 - 10:00","0.001","ppm"
"SO2","2021-08-03","17:00 - 18:00","0.002","ppm"
"SO2","2021-08-03","18:00 - 19:00","0.001","ppm"
"SO2","2021-08-04","7:00 - 8:00","0.001","ppm"
"SO2","2021-08-04","8:00 - 9:00","0.002","ppm"
"SO2","2021-08-04","9:00 - 10:00","0.001","ppm"
"SO2","2021-08-04","10:00 - 11:00","0.001","ppm"
"SO2","2021-08-04","11:00 - 12:00","0.001","ppm"
"SO2","2021-08-04","12:00 - 13:00","0.002","ppm"
"SO2","2021-08-04","13:00 - 14:00","0.001","ppm"
"SO2","2021-08-04","14:00 - 15:00","0.001","ppm"
"SO2","2021-08-04","15:00 - 16:00","0.001","ppm"
"SO2","2021-08-04","16:00 - 17:00","0.001","ppm"
"SO2","2021-08-04","17:00 - 18:00","0.001","ppm"
"SO2","2021-08-04","18:00 - 19:00","0.000","ppm"
"SO2","2021-08-04","19:00 - 20:00","0.000","ppm"
"SO2","2021-08-04","20:00 - 21:00","0.000","ppm"
"SO2","2021-08-04","21:00 - 22:00","0.000","ppm"
"SO2","2021-08-04","22:00 - 23:00","0.000","ppm"
"SO2","2021-08-05","23:00 - 0:00","0.001","ppm"
"SO2","2021-08-05","0:00 - 1:00","0.001","ppm"
"SO2","2021-08-05","1:00 - 2:00","0.001","ppm"
"SO2","2021-08-05","2:00 - 3:00","0.001","ppm"
"SO2","2021-08-05","3:00 - 4:00","0.001","ppm"
"SO2","2021-08-05","4:00 - 5:00","0.001","ppm"
"SO2","2021-08-05","5:00 - 6:00","0.001","ppm"
"SO2","2021-08-05","6:00 - 7:00","0.001","ppm"
"SO2","2021-08-05","7:00 - 8:00","0.001","ppm"
"SO2","2021-08-05","8:00 - 9:00","0.001","ppm"
"SO2","2021-08-05","9:00 - 10:00","0.001","ppm"
"SO2","2021-08-05","11:00 - 12:00","0.001","ppm"
"SO2","2021-08-05","12:00 - 13:00","0.001","ppm"
"SO2","2021-08-05","13:00 - 14:00","0.001","ppm"
"SO2","2021-08-05","14:00 - 15:00","0.001","ppm"
"SO2","2021-08-05","15:00 - 16:00","0.001","ppm"
"SO2","2021-08-05","16:00 - 17:00","0.001","ppm"
"SO2","2021-08-05","17:00 - 18:00","0.001","ppm"
"SO2","2021-08-05","18:00 - 19:00","0.001","ppm"
"SO2","2021-08-05","19:00 - 20:00","0.001","ppm"
"SO2","2021-08-05","20:00 - 21:00","0.001","ppm"
"SO2","2021-08-05","21:00 - 22:00","0.001","ppm"
"SO2","2021-08-05","22:00 - 23:00","0.000","ppm"
"SO2","2021-08-06","23:00 - 0:00","0.000","ppm"
"SO2","2021-08-06","4:00 - 5:00","0.001","ppm"
"SO2","2021-08-06","5:00 - 6:00","0.001","ppm"
"SO2","2021-08-06","6:00 - 7:00","0.001","ppm"
"SO2","2021-08-06","7:00 - 8:00","0.001","ppm"
"SO2","2021-08-06","8:00 - 9:00","0.001","ppm"
"SO2","2021-08-06","9:00 - 10:00","0.001","ppm"
"SO2","2021-08-06","10:00 - 11:00","0.001","ppm"
"SO2","2021-08-06","11:00 - 12:00","0.001","ppm"
"SO2","2021-08-06","12:00 - 13:00","0.002","ppm"
"SO2","2021-08-06","13:00 - 14:00","0.002","ppm"
"SO2","2021-08-06","14:00 - 15:00","0.001","ppm"
"SO2","2021-08-06","15:00 - 16:00","0.001","ppm"
"SO2","2021-08-06","16:00 - 17:00","0.001","ppm"
"SO2","2021-08-06","17:00 - 18:00","0.001","ppm"
"SO2","2021-08-06","18:00 - 19:00","0.001","ppm"
"SO2","2021-08-06","19:00 - 20:00","0.000","ppm"
"SO2","2021-08-06","20:00 - 21:00","0.000","ppm"
"SO2","2021-08-06","21:00 - 22:00","0.000","ppm"
"SO2","2021-08-06","22:00 - 23:00","0.000","ppm"
"SO2","2021-08-07","2:00 - 3:00","0.003","ppm"
"SO2","2021-08-07","3:00 - 4:00","0.005","ppm"
"SO2","2021-08-07","4:00 - 5:00","0.004","ppm"
"SO2","2021-08-07","5:00 - 6:00","0.002","ppm"
"SO2","2021-08-07","6:00 - 7:00","0.002","ppm"
