"Parámetro","Fecha","Hora","Valor","Unidad"
"O3","2021-08-25","9:00 - 10:00","0.008","ppm"
"O3","2021-08-25","10:00 - 11:00","0.016","ppm"
"O3","2021-08-25","11:00 - 12:00","0.030","ppm"
"O3","2021-08-25","12:00 - 13:00","0.029","ppm"
"O3","2021-08-25","13:00 - 14:00","0.028","ppm"
"O3","2021-08-25","14:00 - 15:00","0.030","ppm"
"O3","2021-08-25","17:00 - 18:00","0.031","ppm"
"O3","2021-08-25","18:00 - 19:00","0.025","ppm"
"O3","2021-08-25","19:00 - 20:00","0.027","ppm"
"O3","2021-08-25","20:00 - 21:00","0.020","ppm"
"O3","2021-08-25","21:00 - 22:00","0.023","ppm"
"O3","2021-08-25","22:00 - 23:00","0.022","ppm"
"O3","2021-08-26","23:00 - 0:00","0.021","ppm"
"O3","2021-08-26","0:00 - 1:00","0.022","ppm"
"O3","2021-08-26","1:00 - 2:00","0.024","ppm"
"O3","2021-08-26","2:00 - 3:00","0.021","ppm"
"O3","2021-08-26","3:00 - 4:00","0.015","ppm"
"O3","2021-08-26","4:00 - 5:00","0.010","ppm"
"O3","2021-08-26","5:00 - 6:00","0.008","ppm"
"O3","2021-08-26","6:00 - 7:00","0.006","ppm"
"O3","2021-08-26","7:00 - 8:00","0.003","ppm"
"O3","2021-08-26","8:00 - 9:00","0.005","ppm"
"O3","2021-08-26","9:00 - 10:00","0.008","ppm"
"O3","2021-08-26","11:00 - 12:00","0.032","ppm"
"O3","2021-08-26","12:00 - 13:00","0.046","ppm"
"O3","2021-08-26","13:00 - 14:00","0.061","ppm"
"O3","2021-08-26","14:00 - 15:00","0.048","ppm"
"O3","2021-08-26","15:00 - 16:00","0.038","ppm"
"O3","2021-08-26","16:00 - 17:00","0.022","ppm"
"O3","2021-08-26","17:00 - 18:00","0.051","ppm"
"O3","2021-08-26","18:00 - 19:00","0.043","ppm"
"O3","2021-08-26","19:00 - 20:00","0.039","ppm"
"O3","2021-08-26","20:00 - 21:00","0.024","ppm"
"O3","2021-08-26","21:00 - 22:00","0.016","ppm"
"O3","2021-08-26","22:00 - 23:00","0.011","ppm"
"O3","2021-08-27","23:00 - 0:00","0.007","ppm"
"O3","2021-08-27","0:00 - 1:00","0.008","ppm"
"O3","2021-08-27","1:00 - 2:00","0.011","ppm"
"O3","2021-08-27","2:00 - 3:00","0.003","ppm"
"O3","2021-08-27","3:00 - 4:00","0.002","ppm"
"O3","2021-08-27","4:00 - 5:00","0.008","ppm"
"O3","2021-08-27","5:00 - 6:00","0.006","ppm"
"O3","2021-08-27","6:00 - 7:00","0.001","ppm"
"O3","2021-08-27","7:00 - 8:00","0.002","ppm"
"O3","2021-08-27","8:00 - 9:00","0.002","ppm"
"O3","2021-08-27","9:00 - 10:00","0.002","ppm"
"O3","2021-08-27","10:00 - 11:00","0.003","ppm"
"O3","2021-08-27","11:00 - 12:00","0.004","ppm"
"O3","2021-08-27","12:00 - 13:00","0.010","ppm"
"O3","2021-08-27","13:00 - 14:00","0.028","ppm"
"O3","2021-08-27","14:00 - 15:00","0.044","ppm"
"O3","2021-08-27","15:00 - 16:00","0.046","ppm"
"O3","2021-08-27","16:00 - 17:00","0.045","ppm"
"O3","2021-08-27","17:00 - 18:00","0.046","ppm"
"O3","2021-08-27","18:00 - 19:00","0.029","ppm"
"O3","2021-08-27","19:00 - 20:00","0.022","ppm"
"O3","2021-08-27","20:00 - 21:00","0.017","ppm"
"O3","2021-08-27","21:00 - 22:00","0.012","ppm"
"O3","2021-08-27","22:00 - 23:00","0.015","ppm"
"O3","2021-08-28","23:00 - 0:00","0.014","ppm"
"O3","2021-08-28","0:00 - 1:00","0.010","ppm"
"O3","2021-08-28","1:00 - 2:00","0.008","ppm"
"O3","2021-08-28","2:00 - 3:00","0.009","ppm"
"O3","2021-08-28","3:00 - 4:00","0.008","ppm"
"O3","2021-08-28","4:00 - 5:00","0.003","ppm"
"O3","2021-08-28","5:00 - 6:00","0.002","ppm"
"O3","2021-08-28","6:00 - 7:00","0.001","ppm"
"O3","2021-08-28","7:00 - 8:00","0.001","ppm"
"O3","2021-08-28","8:00 - 9:00","0.002","ppm"
"O3","2021-08-28","9:00 - 10:00","0.007","ppm"
"O3","2021-08-28","10:00 - 11:00","0.010","ppm"
"O3","2021-08-28","11:00 - 12:00","0.022","ppm"
"O3","2021-08-28","13:00 - 14:00","0.024","ppm"
"O3","2021-08-28","14:00 - 15:00","0.021","ppm"
"O3","2021-08-28","15:00 - 16:00","0.023","ppm"
"O3","2021-08-28","16:00 - 17:00","0.024","ppm"
"O3","2021-08-28","17:00 - 18:00","0.023","ppm"
"O3","2021-08-28","18:00 - 19:00","0.017","ppm"
"O3","2021-08-28","19:00 - 20:00","0.014","ppm"
"O3","2021-08-28","20:00 - 21:00","0.012","ppm"
"O3","2021-08-28","21:00 - 22:00","0.009","ppm"
"O3","2021-08-28","22:00 - 23:00","0.010","ppm"
"O3","2021-08-29","23:00 - 0:00","0.008","ppm"
"O3","2021-08-29","0:00 - 1:00","0.006","ppm"
"O3","2021-08-29","1:00 - 2:00","0.003","ppm"
"O3","2021-08-29","2:00 - 3:00","0.003","ppm"
"O3","2021-08-29","3:00 - 4:00","0.005","ppm"
"O3","2021-08-29","4:00 - 5:00","0.003","ppm"
"O3","2021-08-29","5:00 - 6:00","0.003","ppm"
"O3","2021-08-29","6:00 - 7:00","0.002","ppm"
"O3","2021-08-29","7:00 - 8:00","0.001","ppm"
"O3","2021-08-29","8:00 - 9:00","0.003","ppm"
"O3","2021-08-29","9:00 - 10:00","0.007","ppm"
"O3","2021-08-29","10:00 - 11:00","0.017","ppm"
"O3","2021-08-29","11:00 - 12:00","0.032","ppm"
"O3","2021-08-29","12:00 - 13:00","0.048","ppm"
"O3","2021-08-29","13:00 - 14:00","0.058","ppm"
"O3","2021-08-29","14:00 - 15:00","0.040","ppm"
"O3","2021-08-29","15:00 - 16:00","0.019","ppm"
"O3","2021-08-29","16:00 - 17:00","0.007","ppm"
"O3","2021-08-29","17:00 - 18:00","0.002","ppm"
"O3","2021-08-29","18:00 - 19:00","0.003","ppm"
"O3","2021-08-29","19:00 - 20:00","0.005","ppm"
"O3","2021-08-29","20:00 - 21:00","0.002","ppm"
"O3","2021-08-29","21:00 - 22:00","0.001","ppm"
"O3","2021-08-29","22:00 - 23:00","0.001","ppm"
"O3","2021-08-30","23:00 - 0:00","0.001","ppm"
"O3","2021-08-30","4:00 - 5:00","0.002","ppm"
