"Parámetro","Fecha","Hora","Valor","Unidad"
"NO2","2021-04-15","15:00 - 16:00","0.016","ppm"
"NO2","2021-04-15","16:00 - 17:00","0.014","ppm"
"NO2","2021-04-15","17:00 - 18:00","0.025","ppm"
"NO2","2021-04-15","18:00 - 19:00","0.037","ppm"
"NO2","2021-04-15","19:00 - 20:00","0.023","ppm"
"NO2","2021-04-15","20:00 - 21:00","0.044","ppm"
"NO2","2021-04-15","21:00 - 22:00","0.038","ppm"
"NO2","2021-04-15","22:00 - 23:00","0.031","ppm"
"NO2","2021-04-16","23:00 - 0:00","0.038","ppm"
"NO2","2021-04-16","0:00 - 1:00","0.048","ppm"
"NO2","2021-04-16","1:00 - 2:00","0.040","ppm"
"NO2","2021-04-16","2:00 - 3:00","0.033","ppm"
"NO2","2021-04-16","3:00 - 4:00","0.034","ppm"
"NO2","2021-04-16","4:00 - 5:00","0.032","ppm"
"NO2","2021-04-16","5:00 - 6:00","0.041","ppm"
"NO2","2021-04-16","17:00 - 18:00","0.033","ppm"
"NO2","2021-04-16","18:00 - 19:00","0.036","ppm"
"NO2","2021-04-16","19:00 - 20:00","0.028","ppm"
"NO2","2021-04-16","20:00 - 21:00","0.025","ppm"
"NO2","2021-04-16","21:00 - 22:00","0.031","ppm"
"NO2","2021-04-16","22:00 - 23:00","0.028","ppm"
"NO2","2021-04-17","23:00 - 0:00","0.025","ppm"
"NO2","2021-04-17","0:00 - 1:00","0.027","ppm"
"NO2","2021-04-17","1:00 - 2:00","0.035","ppm"
"NO2","2021-04-17","2:00 - 3:00","0.044","ppm"
"NO2","2021-04-17","3:00 - 4:00","0.043","ppm"
"NO2","2021-04-17","4:00 - 5:00","0.044","ppm"
"NO2","2021-04-17","5:00 - 6:00","0.045","ppm"
"NO2","2021-04-17","6:00 - 7:00","0.047","ppm"
"NO2","2021-04-17","7:00 - 8:00","0.053","ppm"
"NO2","2021-04-17","8:00 - 9:00","0.051","ppm"
"NO2","2021-04-17","9:00 - 10:00","0.060","ppm"
"NO2","2021-04-17","10:00 - 11:00","0.051","ppm"
"NO2","2021-04-17","11:00 - 12:00","0.043","ppm"
"NO2","2021-04-17","12:00 - 13:00","0.018","ppm"
"NO2","2021-04-17","13:00 - 14:00","0.017","ppm"
"NO2","2021-04-17","14:00 - 15:00","0.017","ppm"
"NO2","2021-04-17","15:00 - 16:00","0.021","ppm"
"NO2","2021-04-17","16:00 - 17:00","0.017","ppm"
"NO2","2021-04-17","17:00 - 18:00","0.014","ppm"
"NO2","2021-04-17","18:00 - 19:00","0.014","ppm"
"NO2","2021-04-17","19:00 - 20:00","0.016","ppm"
"NO2","2021-04-17","20:00 - 21:00","0.017","ppm"
"NO2","2021-04-17","21:00 - 22:00","0.016","ppm"
"NO2","2021-04-17","22:00 - 23:00","0.020","ppm"
"NO2","2021-04-18","23:00 - 0:00","0.026","ppm"
"NO2","2021-04-18","0:00 - 1:00","0.034","ppm"
"NO2","2021-04-18","1:00 - 2:00","0.042","ppm"
"NO2","2021-04-18","2:00 - 3:00","0.046","ppm"
"NO2","2021-04-18","3:00 - 4:00","0.044","ppm"
"NO2","2021-04-18","4:00 - 5:00","0.034","ppm"
"NO2","2021-04-18","5:00 - 6:00","0.033","ppm"
"NO2","2021-04-18","6:00 - 7:00","0.035","ppm"
"NO2","2021-04-18","7:00 - 8:00","0.040","ppm"
"NO2","2021-04-18","8:00 - 9:00","0.043","ppm"
"NO2","2021-04-18","9:00 - 10:00","0.045","ppm"
"NO2","2021-04-18","10:00 - 11:00","0.059","ppm"
"NO2","2021-04-18","11:00 - 12:00","0.039","ppm"
"NO2","2021-04-18","12:00 - 13:00","0.013","ppm"
"NO2","2021-04-18","13:00 - 14:00","0.009","ppm"
"NO2","2021-04-18","14:00 - 15:00","0.010","ppm"
"NO2","2021-04-18","15:00 - 16:00","0.011","ppm"
"NO2","2021-04-18","16:00 - 17:00","0.011","ppm"
"NO2","2021-04-18","17:00 - 18:00","0.011","ppm"
"NO2","2021-04-18","18:00 - 19:00","0.012","ppm"
"NO2","2021-04-18","19:00 - 20:00","0.011","ppm"
"NO2","2021-04-18","20:00 - 21:00","0.014","ppm"
"NO2","2021-04-18","21:00 - 22:00","0.022","ppm"
"NO2","2021-04-18","22:00 - 23:00","0.022","ppm"
"NO2","2021-04-19","23:00 - 0:00","0.023","ppm"
"NO2","2021-04-19","0:00 - 1:00","0.032","ppm"
"NO2","2021-04-19","1:00 - 2:00","0.036","ppm"
"NO2","2021-04-19","2:00 - 3:00","0.041","ppm"
"NO2","2021-04-19","3:00 - 4:00","0.039","ppm"
"NO2","2021-04-19","4:00 - 5:00","0.038","ppm"
"NO2","2021-04-19","5:00 - 6:00","0.039","ppm"
"NO2","2021-04-19","6:00 - 7:00","0.039","ppm"
"NO2","2021-04-19","7:00 - 8:00","0.043","ppm"
"NO2","2021-04-19","8:00 - 9:00","0.054","ppm"
"NO2","2021-04-19","9:00 - 10:00","0.064","ppm"
"NO2","2021-04-19","10:00 - 11:00","0.064","ppm"
"NO2","2021-04-19","11:00 - 12:00","0.025","ppm"
"NO2","2021-04-19","12:00 - 13:00","0.011","ppm"
"NO2","2021-04-19","13:00 - 14:00","0.013","ppm"
"NO2","2021-04-19","14:00 - 15:00","0.013","ppm"
"NO2","2021-04-19","15:00 - 16:00","0.021","ppm"
"NO2","2021-04-19","16:00 - 17:00","0.019","ppm"
"NO2","2021-04-19","17:00 - 18:00","0.021","ppm"
"NO2","2021-04-19","18:00 - 19:00","0.020","ppm"
"NO2","2021-04-19","19:00 - 20:00","0.023","ppm"
"NO2","2021-04-19","20:00 - 21:00","0.019","ppm"
"NO2","2021-04-19","21:00 - 22:00","0.020","ppm"
"NO2","2021-04-20","23:00 - 0:00","0.053","ppm"
"NO2","2021-04-20","4:00 - 5:00","0.033","ppm"
"NO2","2021-04-20","5:00 - 6:00","0.033","ppm"
"NO2","2021-04-20","6:00 - 7:00","0.037","ppm"
"NO2","2021-04-20","7:00 - 8:00","0.043","ppm"
"NO2","2021-04-20","8:00 - 9:00","0.055","ppm"
"NO2","2021-04-20","9:00 - 10:00","0.062","ppm"
"NO2","2021-04-20","10:00 - 11:00","0.075","ppm"
"NO2","2021-04-20","11:00 - 12:00","0.038","ppm"
"NO2","2021-04-20","12:00 - 13:00","0.021","ppm"
"NO2","2021-04-20","13:00 - 14:00","0.011","ppm"
"NO2","2021-04-20","14:00 - 15:00","0.008","ppm"
"NO2","2021-04-20","15:00 - 16:00","0.009","ppm"
