"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2021-04-15","9:00 - 10:00","52","µg/m³"
"PM10","2021-04-15","10:00 - 11:00","60","µg/m³"
"PM10","2021-04-15","11:00 - 12:00","65","µg/m³"
"PM10","2021-04-15","12:00 - 13:00","58","µg/m³"
"PM10","2021-04-15","13:00 - 14:00","43","µg/m³"
"PM10","2021-04-15","14:00 - 15:00","45","µg/m³"
"PM10","2021-04-15","15:00 - 16:00","54","µg/m³"
"PM10","2021-04-15","16:00 - 17:00","53","µg/m³"
"PM10","2021-04-15","17:00 - 18:00","51","µg/m³"
"PM10","2021-04-15","18:00 - 19:00","49","µg/m³"
"PM10","2021-04-15","19:00 - 20:00","46","µg/m³"
"PM10","2021-04-15","20:00 - 21:00","35","µg/m³"
"PM10","2021-04-15","21:00 - 22:00","39","µg/m³"
"PM10","2021-04-15","22:00 - 23:00","38","µg/m³"
"PM10","2021-04-16","23:00 - 0:00","35","µg/m³"
"PM10","2021-04-16","0:00 - 1:00","37","µg/m³"
"PM10","2021-04-16","1:00 - 2:00","44","µg/m³"
"PM10","2021-04-16","2:00 - 3:00","37","µg/m³"
"PM10","2021-04-16","3:00 - 4:00","46","µg/m³"
"PM10","2021-04-16","4:00 - 5:00","52","µg/m³"
"PM10","2021-04-16","5:00 - 6:00","53","µg/m³"
"PM10","2021-04-16","17:00 - 18:00","54","µg/m³"
"PM10","2021-04-16","18:00 - 19:00","52","µg/m³"
"PM10","2021-04-16","19:00 - 20:00","62","µg/m³"
"PM10","2021-04-16","20:00 - 21:00","49","µg/m³"
"PM10","2021-04-16","21:00 - 22:00","54","µg/m³"
"PM10","2021-04-16","22:00 - 23:00","50","µg/m³"
"PM10","2021-04-17","23:00 - 0:00","48","µg/m³"
"PM10","2021-04-17","0:00 - 1:00","43","µg/m³"
"PM10","2021-04-17","1:00 - 2:00","40","µg/m³"
"PM10","2021-04-17","2:00 - 3:00","46","µg/m³"
"PM10","2021-04-17","3:00 - 4:00","62","µg/m³"
"PM10","2021-04-17","4:00 - 5:00","59","µg/m³"
"PM10","2021-04-17","5:00 - 6:00","57","µg/m³"
"PM10","2021-04-17","6:00 - 7:00","63","µg/m³"
"PM10","2021-04-17","7:00 - 8:00","60","µg/m³"
"PM10","2021-04-17","8:00 - 9:00","89","µg/m³"
"PM10","2021-04-17","9:00 - 10:00","92","µg/m³"
"PM10","2021-04-17","10:00 - 11:00","91","µg/m³"
"PM10","2021-04-17","11:00 - 12:00","76","µg/m³"
"PM10","2021-04-17","12:00 - 13:00","77","µg/m³"
"PM10","2021-04-17","13:00 - 14:00","53","µg/m³"
"PM10","2021-04-17","14:00 - 15:00","48","µg/m³"
"PM10","2021-04-17","15:00 - 16:00","51","µg/m³"
"PM10","2021-04-17","16:00 - 17:00","73","µg/m³"
"PM10","2021-04-17","17:00 - 18:00","87","µg/m³"
"PM10","2021-04-17","18:00 - 19:00","86","µg/m³"
"PM10","2021-04-17","19:00 - 20:00","79","µg/m³"
"PM10","2021-04-17","20:00 - 21:00","59","µg/m³"
"PM10","2021-04-17","21:00 - 22:00","49","µg/m³"
"PM10","2021-04-17","22:00 - 23:00","57","µg/m³"
"PM10","2021-04-18","23:00 - 0:00","40","µg/m³"
"PM10","2021-04-18","0:00 - 1:00","35","µg/m³"
"PM10","2021-04-18","1:00 - 2:00","39","µg/m³"
"PM10","2021-04-18","2:00 - 3:00","63","µg/m³"
"PM10","2021-04-18","3:00 - 4:00","74","µg/m³"
"PM10","2021-04-18","4:00 - 5:00","68","µg/m³"
"PM10","2021-04-18","5:00 - 6:00","72","µg/m³"
"PM10","2021-04-18","6:00 - 7:00","86","µg/m³"
"PM10","2021-04-18","7:00 - 8:00","88","µg/m³"
"PM10","2021-04-18","8:00 - 9:00","86","µg/m³"
"PM10","2021-04-18","9:00 - 10:00","85","µg/m³"
"PM10","2021-04-18","10:00 - 11:00","80","µg/m³"
"PM10","2021-04-18","11:00 - 12:00","86","µg/m³"
"PM10","2021-04-18","12:00 - 13:00","71","µg/m³"
"PM10","2021-04-18","13:00 - 14:00","42","µg/m³"
"PM10","2021-04-18","14:00 - 15:00","22","µg/m³"
"PM10","2021-04-18","15:00 - 16:00","54","µg/m³"
"PM10","2021-04-18","16:00 - 17:00","48","µg/m³"
"PM10","2021-04-18","17:00 - 18:00","56","µg/m³"
"PM10","2021-04-18","18:00 - 19:00","58","µg/m³"
"PM10","2021-04-18","19:00 - 20:00","62","µg/m³"
"PM10","2021-04-18","20:00 - 21:00","51","µg/m³"
"PM10","2021-04-18","21:00 - 22:00","33","µg/m³"
"PM10","2021-04-18","22:00 - 23:00","46","µg/m³"
"PM10","2021-04-19","23:00 - 0:00","52","µg/m³"
"PM10","2021-04-19","0:00 - 1:00","30","µg/m³"
"PM10","2021-04-19","1:00 - 2:00","26","µg/m³"
"PM10","2021-04-19","2:00 - 3:00","36","µg/m³"
"PM10","2021-04-19","3:00 - 4:00","50","µg/m³"
"PM10","2021-04-19","4:00 - 5:00","50","µg/m³"
"PM10","2021-04-19","5:00 - 6:00","59","µg/m³"
"PM10","2021-04-19","6:00 - 7:00","64","µg/m³"
"PM10","2021-04-19","7:00 - 8:00","54","µg/m³"
"PM10","2021-04-19","8:00 - 9:00","60","µg/m³"
"PM10","2021-04-19","9:00 - 10:00","83","µg/m³"
"PM10","2021-04-19","10:00 - 11:00","72","µg/m³"
"PM10","2021-04-19","11:00 - 12:00","65","µg/m³"
"PM10","2021-04-19","12:00 - 13:00","57","µg/m³"
"PM10","2021-04-19","13:00 - 14:00","38","µg/m³"
"PM10","2021-04-19","14:00 - 15:00","27","µg/m³"
"PM10","2021-04-19","15:00 - 16:00","44","µg/m³"
"PM10","2021-04-19","16:00 - 17:00","68","µg/m³"
"PM10","2021-04-19","17:00 - 18:00","84","µg/m³"
"PM10","2021-04-19","18:00 - 19:00","60","µg/m³"
"PM10","2021-04-19","19:00 - 20:00","64","µg/m³"
"PM10","2021-04-19","20:00 - 21:00","45","µg/m³"
"PM10","2021-04-19","21:00 - 22:00","49","µg/m³"
"PM10","2021-04-20","23:00 - 0:00","46","µg/m³"
"PM10","2021-04-20","0:00 - 1:00","68","µg/m³"
"PM10","2021-04-20","1:00 - 2:00","57","µg/m³"
"PM10","2021-04-20","2:00 - 3:00","51","µg/m³"
"PM10","2021-04-20","3:00 - 4:00","44","µg/m³"
"PM10","2021-04-20","4:00 - 5:00","47","µg/m³"
"PM10","2021-04-20","5:00 - 6:00","39","µg/m³"
"PM10","2021-04-20","6:00 - 7:00","40","µg/m³"
"PM10","2021-04-20","7:00 - 8:00","49","µg/m³"
"PM10","2021-04-20","8:00 - 9:00","60","µg/m³"
"PM10","2021-04-20","9:00 - 10:00","73","µg/m³"
"PM10","2021-04-20","10:00 - 11:00","74","µg/m³"
"PM10","2021-04-20","11:00 - 12:00","77","µg/m³"
"PM10","2021-04-20","12:00 - 13:00","48","µg/m³"
"PM10","2021-04-20","13:00 - 14:00","43","µg/m³"
"PM10","2021-04-20","14:00 - 15:00","43","µg/m³"
"PM10","2021-04-20","15:00 - 16:00","72","µg/m³"
"PM10","2021-04-20","16:00 - 17:00","110","µg/m³"
"PM10","2021-04-20","17:00 - 18:00","62","µg/m³"
"PM10","2021-04-20","18:00 - 19:00","104","µg/m³"
"PM10","2021-04-20","20:00 - 21:00","79","µg/m³"
"PM10","2021-04-20","21:00 - 22:00","57","µg/m³"
"PM10","2021-04-20","22:00 - 23:00","47","µg/m³"
"PM10","2021-04-21","23:00 - 0:00","64","µg/m³"
"PM10","2021-04-21","0:00 - 1:00","69","µg/m³"
"PM10","2021-04-21","1:00 - 2:00","51","µg/m³"
"PM10","2021-04-21","2:00 - 3:00","65","µg/m³"
"PM10","2021-04-21","3:00 - 4:00","62","µg/m³"
"PM10","2021-04-21","4:00 - 5:00","60","µg/m³"
"PM10","2021-04-21","5:00 - 6:00","60","µg/m³"
"PM10","2021-04-21","6:00 - 7:00","59","µg/m³"
"PM10","2021-04-21","7:00 - 8:00","64","µg/m³"
"PM10","2021-04-21","8:00 - 9:00","69","µg/m³"
"PM10","2021-04-21","9:00 - 10:00","71","µg/m³"
"PM10","2021-04-21","11:00 - 12:00","108","µg/m³"
"PM10","2021-04-21","12:00 - 13:00","112","µg/m³"
"PM10","2021-04-21","13:00 - 14:00","109","µg/m³"
"PM10","2021-04-21","14:00 - 15:00","84","µg/m³"
"PM10","2021-04-21","15:00 - 16:00","84","µg/m³"
"PM10","2021-04-21","16:00 - 17:00","95","µg/m³"
"PM10","2021-04-21","17:00 - 18:00","94","µg/m³"
"PM10","2021-04-21","18:00 - 19:00","91","µg/m³"
"PM10","2021-04-21","19:00 - 20:00","88","µg/m³"
"PM10","2021-04-21","20:00 - 21:00","79","µg/m³"
"PM10","2021-04-21","21:00 - 22:00","217","µg/m³"
"PM10","2021-04-21","22:00 - 23:00","109","µg/m³"
"PM10","2021-04-22","23:00 - 0:00","60","µg/m³"
"PM10","2021-04-22","0:00 - 1:00","41","µg/m³"
"PM10","2021-04-22","1:00 - 2:00","51","µg/m³"
"PM10","2021-04-22","2:00 - 3:00","41","µg/m³"
"PM10","2021-04-22","3:00 - 4:00","34","µg/m³"
"PM10","2021-04-22","4:00 - 5:00","39","µg/m³"
"PM10","2021-04-22","5:00 - 6:00","43","µg/m³"
"PM10","2021-04-22","6:00 - 7:00","47","µg/m³"
"PM10","2021-04-22","7:00 - 8:00","59","µg/m³"
"PM10","2021-04-22","8:00 - 9:00","71","µg/m³"
"PM10","2021-04-22","9:00 - 10:00","83","µg/m³"
"PM10","2021-04-22","10:00 - 11:00","84","µg/m³"
"PM10","2021-04-22","11:00 - 12:00","87","µg/m³"
"PM10","2021-04-22","12:00 - 13:00","78","µg/m³"
"PM10","2021-04-22","13:00 - 14:00","65","µg/m³"
"PM10","2021-04-22","14:00 - 15:00","66","µg/m³"
"PM10","2021-04-22","15:00 - 16:00","74","µg/m³"
"PM10","2021-04-22","16:00 - 17:00","78","µg/m³"
"PM10","2021-04-22","17:00 - 18:00","87","µg/m³"
"PM10","2021-04-22","18:00 - 19:00","85","µg/m³"
"PM10","2021-04-22","19:00 - 20:00","73","µg/m³"
"PM10","2021-04-22","20:00 - 21:00","68","µg/m³"
"PM10","2021-04-22","21:00 - 22:00","65","µg/m³"
"PM10","2021-04-22","22:00 - 23:00","57","µg/m³"
"PM10","2021-04-23","23:00 - 0:00","54","µg/m³"
"PM10","2021-04-23","0:00 - 1:00","66","µg/m³"
"PM10","2021-04-23","1:00 - 2:00","60","µg/m³"
"PM10","2021-04-23","2:00 - 3:00","58","µg/m³"
"PM10","2021-04-23","3:00 - 4:00","63","µg/m³"
"PM10","2021-04-23","4:00 - 5:00","60","µg/m³"
"PM10","2021-04-23","5:00 - 6:00","76","µg/m³"
"PM10","2021-04-23","6:00 - 7:00","73","µg/m³"
"PM10","2021-04-23","7:00 - 8:00","71","µg/m³"
"PM10","2021-04-23","8:00 - 9:00","78","µg/m³"
"PM10","2021-04-23","9:00 - 10:00","85","µg/m³"
"PM10","2021-04-23","10:00 - 11:00","86","µg/m³"
"PM10","2021-04-23","11:00 - 12:00","84","µg/m³"
"PM10","2021-04-23","12:00 - 13:00","81","µg/m³"
"PM10","2021-04-23","13:00 - 14:00","68","µg/m³"
"PM10","2021-04-23","14:00 - 15:00","79","µg/m³"
"PM10","2021-04-23","15:00 - 16:00","71","µg/m³"
"PM10","2021-04-23","16:00 - 17:00","68","µg/m³"
"PM10","2021-04-23","21:00 - 22:00","68","µg/m³"
"PM10","2021-04-23","22:00 - 23:00","63","µg/m³"
"PM10","2021-04-24","23:00 - 0:00","69","µg/m³"
"PM10","2021-04-24","0:00 - 1:00","64","µg/m³"
"PM10","2021-04-24","1:00 - 2:00","68","µg/m³"
"PM10","2021-04-24","2:00 - 3:00","64","µg/m³"
"PM10","2021-04-24","3:00 - 4:00","60","µg/m³"
"PM10","2021-04-24","4:00 - 5:00","68","µg/m³"
"PM10","2021-04-24","5:00 - 6:00","68","µg/m³"
"PM10","2021-04-24","6:00 - 7:00","72","µg/m³"
"PM10","2021-04-24","7:00 - 8:00","79","µg/m³"
"PM10","2021-04-24","8:00 - 9:00","80","µg/m³"
"PM10","2021-04-24","9:00 - 10:00","100","µg/m³"
"PM10","2021-04-24","10:00 - 11:00","98","µg/m³"
"PM10","2021-04-24","11:00 - 12:00","117","µg/m³"
"PM10","2021-04-24","12:00 - 13:00","99","µg/m³"
"PM10","2021-04-24","13:00 - 14:00","63","µg/m³"
"PM10","2021-04-24","14:00 - 15:00","65","µg/m³"
"PM10","2021-04-24","15:00 - 16:00","73","µg/m³"
"PM10","2021-04-24","16:00 - 17:00","85","µg/m³"
"PM10","2021-04-24","17:00 - 18:00","87","µg/m³"
"PM10","2021-04-24","18:00 - 19:00","88","µg/m³"
"PM10","2021-04-24","19:00 - 20:00","95","µg/m³"
"PM10","2021-04-24","20:00 - 21:00","193","µg/m³"
"PM10","2021-04-24","21:00 - 22:00","84","µg/m³"
"PM10","2021-04-24","22:00 - 23:00","64","µg/m³"
"PM10","2021-04-25","23:00 - 0:00","49","µg/m³"
"PM10","2021-04-25","0:00 - 1:00","54","µg/m³"
"PM10","2021-04-25","1:00 - 2:00","57","µg/m³"
"PM10","2021-04-25","2:00 - 3:00","58","µg/m³"
"PM10","2021-04-25","3:00 - 4:00","56","µg/m³"
"PM10","2021-04-25","4:00 - 5:00","52","µg/m³"
"PM10","2021-04-25","5:00 - 6:00","53","µg/m³"
"PM10","2021-04-25","6:00 - 7:00","51","µg/m³"
"PM10","2021-04-25","7:00 - 8:00","57","µg/m³"
"PM10","2021-04-25","8:00 - 9:00","63","µg/m³"
"PM10","2021-04-25","9:00 - 10:00","61","µg/m³"
